0.000000000000000000e+00 1.377591680000000000e+08
1.008333333333333304e+00 1.406833120000000000e+08
2.016666666666666607e+00 1.397596800000000000e+08
3.024999999999999911e+00 1.405597760000000000e+08
4.033333333333333215e+00 1.396667840000000000e+08
5.041666666666666075e+00 1.413643520000000000e+08
6.049999999999999822e+00 1.423704640000000000e+08
7.058333333333333570e+00 1.437309760000000000e+08
8.066666666666666430e+00 1.445266400000000000e+08
9.074999999999999289e+00 1.436100960000000000e+08
1.008333333333333215e+01 1.452912800000000000e+08
1.109166666666666679e+01 1.445481280000000000e+08
1.209999999999999964e+01 1.439958400000000000e+08
1.310833333333333250e+01 1.460131520000000000e+08
1.411666666666666714e+01 1.460922560000000000e+08
1.512500000000000000e+01 1.445242240000000000e+08
1.613333333333333286e+01 1.452464960000000000e+08
1.714166666666666572e+01 1.478931840000000000e+08
1.814999999999999858e+01 1.465644160000000000e+08
1.915833333333333144e+01 1.475947520000000000e+08
2.016666666666666430e+01 1.460047680000000000e+08
2.117500000000000071e+01 1.485704960000000000e+08
2.218333333333333357e+01 2.116406240000000000e+08
2.319166666666666643e+01 5.109036480000000000e+08
2.419999999999999929e+01 9.724240640000000000e+08
2.520833333333333215e+01 1.246411776000000000e+09
2.621666666666666501e+01 1.183032192000000000e+09
2.722499999999999787e+01 9.740386560000000000e+08
2.823333333333333428e+01 8.709547520000000000e+08
2.924166666666666714e+01 8.625374720000000000e+08
3.025000000000000000e+01 8.616341120000000000e+08
3.125833333333333286e+01 8.618775040000000000e+08
3.226666666666666572e+01 8.623905280000000000e+08
3.327499999999999858e+01 8.614231040000000000e+08
3.428333333333333144e+01 8.606934400000000000e+08
3.529166666666666430e+01 8.597089280000000000e+08
3.629999999999999716e+01 8.578350080000000000e+08
3.730833333333333002e+01 8.541014400000000000e+08
3.831666666666666288e+01 8.516895360000000000e+08
3.932499999999999574e+01 8.494691200000000000e+08
4.033333333333332860e+01 8.447370240000000000e+08
4.134166666666666856e+01 8.429112320000000000e+08
4.235000000000000142e+01 8.407536000000000000e+08
