0.000000000000000000e+00 3.130599800000000000e+07
1.008333333333333304e+00 3.093492400000000000e+07
2.016666666666666607e+00 3.002946400000000000e+07
3.024999999999999911e+00 3.031497000000000000e+07
4.033333333333333215e+00 3.037097800000000000e+07
5.041666666666666075e+00 2.958688000000000000e+07
6.049999999999999822e+00 2.999681600000000000e+07
7.058333333333333570e+00 2.995722600000000000e+07
8.066666666666666430e+00 2.990089600000000000e+07
9.074999999999999289e+00 2.962231200000000000e+07
1.008333333333333215e+01 2.958536000000000000e+07
1.109166666666666679e+01 2.972692600000000000e+07
1.209999999999999964e+01 3.092850800000000000e+07
1.310833333333333250e+01 2.918844600000000000e+07
1.411666666666666714e+01 3.051542800000000000e+07
1.512500000000000000e+01 2.968539600000000000e+07
1.613333333333333286e+01 3.087203200000000000e+07
1.714166666666666572e+01 3.116345400000000000e+07
1.814999999999999858e+01 3.111531200000000000e+07
1.915833333333333144e+01 3.056914800000000000e+07
2.016666666666666430e+01 3.210825000000000000e+07
2.117500000000000071e+01 3.256551200000000000e+07
2.218333333333333357e+01 3.038399600000000000e+07
2.319166666666666643e+01 3.191833200000000000e+07
2.419999999999999929e+01 3.166461000000000000e+07
2.520833333333333215e+01 3.052523200000000000e+07
2.621666666666666501e+01 3.144023400000000000e+07
2.722499999999999787e+01 3.162286200000000000e+07
2.823333333333333428e+01 3.110690400000000000e+07
2.924166666666666714e+01 3.118338200000000000e+07
3.025000000000000000e+01 3.154022000000000000e+07
3.125833333333333286e+01 3.087176600000000000e+07
3.226666666666666572e+01 2.982390000000000000e+07
3.327499999999999858e+01 3.055512800000000000e+07
3.428333333333333144e+01 3.103538800000000000e+07
3.529166666666666430e+01 2.899421400000000000e+07
3.629999999999999716e+01 3.055985600000000000e+07
3.730833333333333002e+01 2.906779800000000000e+07
3.831666666666666288e+01 3.005662800000000000e+07
3.932499999999999574e+01 3.421096800000000000e+07
4.033333333333332860e+01 5.134942400000000000e+07
4.134166666666666856e+01 8.194876800000000000e+07
4.235000000000000142e+01 9.648438400000000000e+07
4.335833333333333428e+01 8.772667200000000000e+07
4.436666666666666714e+01 7.765228800000000000e+07
4.537500000000000000e+01 7.401430400000000000e+07
4.638333333333333286e+01 7.518102400000000000e+07
4.739166666666666572e+01 7.406272800000000000e+07
4.839999999999999858e+01 7.254305600000000000e+07
4.940833333333333144e+01 7.408316800000000000e+07
5.041666666666666430e+01 7.080732000000000000e+07
5.142499999999999716e+01 6.812671200000000000e+07
5.243333333333333002e+01 6.573288800000000000e+07
5.344166666666666288e+01 6.368700800000000000e+07
5.444999999999999574e+01 6.375175600000000000e+07
5.545833333333332860e+01 6.524612400000000000e+07
