0.000000000000000000e+00 4.592435600000000000e+07
1.008333333333333304e+00 4.589576800000000000e+07
2.016666666666666607e+00 4.489067200000000000e+07
3.024999999999999911e+00 4.505381600000000000e+07
4.033333333333333215e+00 4.407009600000000000e+07
5.041666666666666075e+00 4.426360000000000000e+07
6.049999999999999822e+00 4.396980000000000000e+07
7.058333333333333570e+00 4.373070400000000000e+07
8.066666666666666430e+00 4.464439200000000000e+07
9.074999999999999289e+00 4.282458000000000000e+07
1.008333333333333215e+01 4.530382400000000000e+07
1.109166666666666679e+01 4.359265600000000000e+07
1.209999999999999964e+01 4.293948800000000000e+07
1.310833333333333250e+01 4.332887200000000000e+07
1.411666666666666714e+01 4.336192800000000000e+07
1.512500000000000000e+01 4.382769200000000000e+07
1.613333333333333286e+01 4.316155200000000000e+07
1.714166666666666572e+01 4.304653600000000000e+07
1.814999999999999858e+01 4.266971200000000000e+07
1.915833333333333144e+01 4.258350000000000000e+07
2.016666666666666430e+01 4.352450400000000000e+07
2.117500000000000071e+01 4.243902000000000000e+07
2.218333333333333357e+01 4.283452000000000000e+07
2.319166666666666643e+01 4.158014400000000000e+07
2.419999999999999929e+01 4.119976000000000000e+07
2.520833333333333215e+01 4.087552000000000000e+07
2.621666666666666501e+01 4.091136400000000000e+07
2.722499999999999787e+01 4.239316000000000000e+07
2.823333333333333428e+01 4.287269200000000000e+07
2.924166666666666714e+01 4.120102400000000000e+07
3.025000000000000000e+01 4.015220800000000000e+07
3.125833333333333286e+01 4.016066400000000000e+07
3.226666666666666572e+01 3.967920800000000000e+07
3.327499999999999858e+01 3.997936800000000000e+07
3.428333333333333144e+01 4.007656800000000000e+07
3.529166666666666430e+01 4.025739200000000000e+07
3.629999999999999716e+01 4.124155200000000000e+07
3.730833333333333002e+01 4.148746400000000000e+07
3.831666666666666288e+01 4.180901600000000000e+07
3.932499999999999574e+01 4.140894400000000000e+07
4.033333333333332860e+01 4.306017600000000000e+07
4.134166666666666856e+01 4.249212800000000000e+07
4.235000000000000142e+01 4.041435600000000000e+07
4.335833333333333428e+01 4.152126800000000000e+07
4.436666666666666714e+01 4.121411600000000000e+07
4.537500000000000000e+01 4.192129600000000000e+07
4.638333333333333286e+01 4.109799200000000000e+07
4.739166666666666572e+01 4.033575200000000000e+07
4.839999999999999858e+01 4.107360800000000000e+07
4.940833333333333144e+01 4.144730800000000000e+07
5.041666666666666430e+01 3.966359600000000000e+07
5.142499999999999716e+01 4.033454400000000000e+07
5.243333333333333002e+01 4.060265600000000000e+07
5.344166666666666288e+01 4.094939200000000000e+07
5.444999999999999574e+01 4.015024400000000000e+07
5.545833333333332860e+01 4.134372800000000000e+07
5.646666666666666856e+01 4.179562800000000000e+07
5.747500000000000142e+01 3.928744800000000000e+07
5.848333333333333428e+01 4.080628400000000000e+07
5.949166666666666714e+01 4.106670400000000000e+07
6.050000000000000000e+01 4.337183600000000000e+07
6.150833333333333286e+01 7.141752000000000000e+07
6.251666666666666572e+01 1.156610400000000000e+08
6.352499999999999858e+01 1.449754720000000000e+08
6.453333333333333144e+01 1.381191200000000000e+08
6.554166666666667140e+01 1.168592960000000000e+08
6.654999999999999716e+01 1.054670480000000000e+08
6.755833333333333712e+01 1.028518720000000000e+08
6.856666666666666288e+01 1.016387040000000000e+08
6.957500000000000284e+01 1.029092320000000000e+08
7.058333333333332860e+01 1.037260640000000000e+08
7.159166666666666856e+01 1.079606240000000000e+08
7.259999999999999432e+01 1.086168480000000000e+08
7.360833333333333428e+01 1.102378400000000000e+08
7.461666666666666003e+01 1.135538880000000000e+08
7.562500000000000000e+01 1.135737680000000000e+08
7.663333333333332575e+01 1.144591200000000000e+08
7.764166666666666572e+01 1.149796800000000000e+08
7.864999999999999147e+01 1.165001600000000000e+08
7.965833333333333144e+01 1.161007920000000000e+08
8.066666666666665719e+01 1.152422320000000000e+08
8.167499999999999716e+01 1.161203280000000000e+08
8.268333333333333712e+01 1.154573760000000000e+08
8.369166666666666288e+01 1.154438720000000000e+08
8.470000000000000284e+01 1.174812000000000000e+08
8.570833333333332860e+01 1.164923520000000000e+08
8.671666666666666856e+01 1.158027200000000000e+08
8.772499999999999432e+01 1.162023360000000000e+08
8.873333333333333428e+01 1.155393760000000000e+08
8.974166666666666003e+01 1.157245840000000000e+08
9.075000000000000000e+01 1.157727920000000000e+08
9.175833333333332575e+01 1.144853360000000000e+08
9.276666666666666572e+01 1.146373280000000000e+08
9.377499999999999147e+01 1.137720480000000000e+08
9.478333333333333144e+01 1.122964560000000000e+08
9.579166666666665719e+01 1.129900640000000000e+08
9.679999999999999716e+01 1.123122320000000000e+08
9.780833333333333712e+01 1.119554160000000000e+08
9.881666666666666288e+01 1.105969760000000000e+08
9.982500000000000284e+01 1.096567360000000000e+08
1.008333333333333286e+02 1.118300160000000000e+08
1.018416666666666686e+02 1.097313760000000000e+08
1.028499999999999943e+02 1.083385040000000000e+08
1.038583333333333343e+02 1.063102080000000000e+08
1.048666666666666600e+02 1.065440160000000000e+08
1.058750000000000000e+02 1.048883360000000000e+08
1.068833333333333258e+02 1.079413200000000000e+08
1.078916666666666657e+02 1.037431200000000000e+08
1.088999999999999915e+02 1.018428880000000000e+08
1.099083333333333314e+02 1.059902800000000000e+08
1.109166666666666572e+02 1.090612240000000000e+08
1.119249999999999972e+02 1.083638480000000000e+08
1.129333333333333371e+02 1.125011680000000000e+08
1.139416666666666629e+02 1.100336000000000000e+08
1.149500000000000028e+02 1.093645520000000000e+08
1.159583333333333286e+02 1.095052160000000000e+08
1.169666666666666686e+02 1.098423600000000000e+08
1.179749999999999943e+02 1.096359920000000000e+08
1.189833333333333343e+02 1.095714720000000000e+08
1.199916666666666600e+02 1.088480000000000000e+08
1.210000000000000000e+02 1.096078240000000000e+08
