0.000000000000000000e+00 3.522964000000000000e+07
1.008333333333333304e+00 3.568271200000000000e+07
2.016666666666666607e+00 3.556776000000000000e+07
3.024999999999999911e+00 3.340027000000000000e+07
4.033333333333333215e+00 3.516885600000000000e+07
5.041666666666666075e+00 3.520857200000000000e+07
6.049999999999999822e+00 3.758441600000000000e+07
7.058333333333333570e+00 3.599689200000000000e+07
8.066666666666666430e+00 3.657045600000000000e+07
9.074999999999999289e+00 3.580348000000000000e+07
1.008333333333333215e+01 3.714878400000000000e+07
1.109166666666666679e+01 3.662171600000000000e+07
1.209999999999999964e+01 3.411759600000000000e+07
1.310833333333333250e+01 3.577781200000000000e+07
1.411666666666666714e+01 3.505512000000000000e+07
1.512500000000000000e+01 3.420848000000000000e+07
1.613333333333333286e+01 3.662299200000000000e+07
1.714166666666666572e+01 3.439826800000000000e+07
1.814999999999999858e+01 3.579360000000000000e+07
1.915833333333333144e+01 4.078491200000000000e+07
2.016666666666666430e+01 6.689615600000000000e+07
2.117500000000000071e+01 1.114236400000000000e+08
2.218333333333333357e+01 1.413294240000000000e+08
2.319166666666666643e+01 1.443977760000000000e+08
2.419999999999999929e+01 1.340049200000000000e+08
2.520833333333333215e+01 1.269089280000000000e+08
2.621666666666666501e+01 1.273327920000000000e+08
2.722499999999999787e+01 1.269708560000000000e+08
2.823333333333333428e+01 1.271573520000000000e+08
2.924166666666666714e+01 1.265738560000000000e+08
3.025000000000000000e+01 1.225522240000000000e+08
3.125833333333333286e+01 1.253445440000000000e+08
3.226666666666666572e+01 1.252980720000000000e+08
3.327499999999999858e+01 1.269196320000000000e+08
3.428333333333333144e+01 1.294372480000000000e+08
3.529166666666666430e+01 1.349380000000000000e+08
3.629999999999999716e+01 1.383393280000000000e+08
3.730833333333333002e+01 1.414430720000000000e+08
3.831666666666666288e+01 1.440518720000000000e+08
3.932499999999999574e+01 1.398744320000000000e+08
4.033333333333332860e+01 1.391776320000000000e+08
4.134166666666666856e+01 1.395795520000000000e+08
4.235000000000000142e+01 1.387792320000000000e+08
4.335833333333333428e+01 1.398985600000000000e+08
4.436666666666666714e+01 1.386660800000000000e+08
4.537500000000000000e+01 1.374674080000000000e+08
4.638333333333333286e+01 1.406484640000000000e+08
4.739166666666666572e+01 1.416141760000000000e+08
4.839999999999999858e+01 1.416871520000000000e+08
4.940833333333333144e+01 1.409804960000000000e+08
5.041666666666666430e+01 1.407893120000000000e+08
5.142499999999999716e+01 1.420301440000000000e+08
5.243333333333333002e+01 1.411359520000000000e+08
5.344166666666666288e+01 1.396859840000000000e+08
5.444999999999999574e+01 1.421249920000000000e+08
5.545833333333332860e+01 1.420967040000000000e+08
5.646666666666666856e+01 1.404420800000000000e+08
5.747500000000000142e+01 1.389450720000000000e+08
5.848333333333333428e+01 1.405049280000000000e+08
5.949166666666666714e+01 1.398428480000000000e+08
6.050000000000000000e+01 1.394228640000000000e+08
6.150833333333333286e+01 1.388050560000000000e+08
6.251666666666666572e+01 1.381165920000000000e+08
6.352499999999999858e+01 1.401671680000000000e+08
6.453333333333333144e+01 1.395625120000000000e+08
6.554166666666667140e+01 1.379917760000000000e+08
6.654999999999999716e+01 1.383876960000000000e+08
6.755833333333333712e+01 1.414599680000000000e+08
6.856666666666666288e+01 1.413861760000000000e+08
6.957500000000000284e+01 1.398839200000000000e+08
7.058333333333332860e+01 1.407741920000000000e+08
7.159166666666666856e+01 1.381179200000000000e+08
7.259999999999999432e+01 1.378299200000000000e+08
7.360833333333333428e+01 1.378696960000000000e+08
7.461666666666666003e+01 1.367285120000000000e+08
7.562500000000000000e+01 1.371200000000000000e+08
7.663333333333332575e+01 1.372702400000000000e+08
7.764166666666666572e+01 1.348669120000000000e+08
7.864999999999999147e+01 1.374659200000000000e+08
7.965833333333333144e+01 1.400137920000000000e+08
8.066666666666665719e+01 1.415123840000000000e+08
8.167499999999999716e+01 1.416187200000000000e+08
8.268333333333333712e+01 1.392053920000000000e+08
8.369166666666666288e+01 1.389063360000000000e+08
8.470000000000000284e+01 1.372563200000000000e+08
8.570833333333332860e+01 1.378095360000000000e+08
8.671666666666666856e+01 1.355738240000000000e+08
8.772499999999999432e+01 1.371024160000000000e+08
8.873333333333333428e+01 1.356694400000000000e+08
8.974166666666666003e+01 1.348125280000000000e+08
9.075000000000000000e+01 1.364826080000000000e+08
9.175833333333332575e+01 1.348311680000000000e+08
9.276666666666666572e+01 1.322980960000000000e+08
9.377499999999999147e+01 1.347531360000000000e+08
9.478333333333333144e+01 1.358829600000000000e+08
9.579166666666665719e+01 1.334823680000000000e+08
9.679999999999999716e+01 1.316352320000000000e+08
9.780833333333333712e+01 1.297853600000000000e+08
9.881666666666666288e+01 1.325978720000000000e+08
9.982500000000000284e+01 1.379783040000000000e+08
1.008333333333333286e+02 1.384021760000000000e+08
1.018416666666666686e+02 1.339016720000000000e+08
1.028499999999999943e+02 1.339786000000000000e+08
1.038583333333333343e+02 1.327476320000000000e+08
1.048666666666666600e+02 1.343115200000000000e+08
1.058750000000000000e+02 1.351975680000000000e+08
1.068833333333333258e+02 1.335174880000000000e+08
1.078916666666666657e+02 1.298355680000000000e+08
1.088999999999999915e+02 1.228193840000000000e+08
1.099083333333333314e+02 1.160383040000000000e+08
1.109166666666666572e+02 1.071615520000000000e+08
1.119249999999999972e+02 1.014399040000000000e+08
1.129333333333333371e+02 1.036868480000000000e+08
1.139416666666666629e+02 1.023876480000000000e+08
1.149500000000000028e+02 1.050239040000000000e+08
1.159583333333333286e+02 1.066595120000000000e+08
1.169666666666666686e+02 1.098060480000000000e+08
1.179749999999999943e+02 1.085492960000000000e+08
1.189833333333333343e+02 1.051797120000000000e+08
1.199916666666666600e+02 1.068129280000000000e+08
1.210000000000000000e+02 1.111378080000000000e+08
